GameNumber,Date,Color,Opponent,Result,Outcome,MyElo,OpponentElo,TimeControl,ECO,Opening,Termination,Site,NumPlies,TimeCategory
6306,2026.02.27,Black,zaneharb08,1-0,Loss,538,535,180+2,B20,,zaneharb08 won on time,Chess.com,71,Blitz
6307,2026.02.27,White,anShhh17,1-0,Win,546,526,180+2,C47,,KatsMeow23 won on time,Chess.com,137,Blitz
6308,2026.02.27,Black,Giecchio,1-0,Loss,540,619,180+2,B20,,Giecchio won by resignation,Chess.com,39,Blitz
6309,2026.02.28,White,timmy52514,1-0,Win,548,510,180+2,C45,,KatsMeow23 won - game abandoned,Chess.com,53,Blitz
6310,2026.02.28,Black,HBPCsprout,0-1,Win,556,530,180+2,B30,,KatsMeow23 won by checkmate,Chess.com,30,Blitz
6311,2026.02.28,White,Igor_Sant_ana,0-1,Loss,548,553,180+2,C45,,Igor_Sant_ana won by checkmate,Chess.com,36,Blitz
6312,2026.02.28,Black,Abdelazizdj,0-1,Win,556,549,180+2,B40,,KatsMeow23 won on time,Chess.com,80,Blitz
6313,2026.02.28,Black,HAYDARTAABATA123456789,0-1,Win,564,554,180+2,B30,,KatsMeow23 won by resignation,Chess.com,74,Blitz
6314,2026.02.28,White,chovochobo,0-1,Loss,1006,1042,600,C47,,chovochobo won by resignation,Chess.com,48,Rapid
6315,2026.02.28,Black,vivekmhw,0-1,Win,1014,1019,600,B20,,KatsMeow23 won by resignation,Chess.com,28,Rapid
6316,2026.02.28,Black,Narciso59,1-0,Loss,1006,1013,600,A43,,Narciso59 won by resignation,Chess.com,48,Rapid
6317,2026.02.28,Black,808Shiny,0-1,Win,572,571,180+2,B28,,KatsMeow23 won by resignation,Chess.com,24,Blitz
6318,2026.02.28,White,yaqoob_123,1-0,Win,1014,1000,600,B12,,KatsMeow23 won by resignation,Chess.com,42,Rapid
6319,2026.02.28,White,Largo3893,1-0,Win,1022,991,600,D00,,KatsMeow23 won by resignation,Chess.com,77,Rapid
6320,2026.02.28,Black,DonDimonq,1-0,Loss,1014,1040,600,B20,,DonDimonq won by checkmate,Chess.com,37,Rapid
6321,2026.02.28,Black,huargomalo,1-0,Loss,563,543,180+2,B28,,huargomalo won by checkmate,Chess.com,37,Blitz
6322,2026.02.28,White,alaskanNight,0-1,Loss,555,564,180+2,C45,,alaskanNight won on time,Chess.com,60,Blitz
6323,2026.03.01,Black,paconuba,0-1,Win,563,549,180+2,A40,,KatsMeow23 won by checkmate,Chess.com,56,Blitz
6324,2026.03.01,Black,Z4k1_y10,1-0,Loss,1006,1039,600,B40,,Z4k1_y10 won by checkmate,Chess.com,57,Rapid
6325,2026.03.01,White,dudital,0-1,Loss,998,1006,600,D02,,dudital won by resignation,Chess.com,54,Rapid
6326,2026.03.01,White,Freddy0929,0-1,Loss,990,1024,600,C45,,Freddy0929 won on time,Chess.com,60,Rapid
6327,2026.03.01,White,matguerin1,0-1,Loss,982,1014,600,C45,,matguerin1 won by resignation,Chess.com,52,Rapid
6328,2026.03.01,Black,AnarMustafayev06,0-1,Win,990,979,600,B20,,KatsMeow23 won by checkmate,Chess.com,36,Rapid
6329,2026.03.01,White,pbparreira,1-0,Win,998,980,600,C50,,KatsMeow23 won by resignation,Chess.com,58,Rapid
6330,2026.03.01,White,darknorh,0-1,Loss,990,1019,600,C45,,darknorh won by resignation,Chess.com,54,Rapid
6331,2026.03.02,Black,krey244,1-0,Loss,982,1007,600,B30,,krey244 won on time,Chess.com,95,Rapid
6332,2026.03.02,White,Rahimoff_90,1-0,Win,990,976,600,B00,,KatsMeow23 won by checkmate,Chess.com,25,Rapid
6333,2026.03.02,Black,Maxi_691995,1-0,Loss,982,1003,600,A00,,Maxi_691995 won on time,Chess.com,67,Rapid
6334,2026.03.02,Black,sparky7192,0-1,Win,572,593,180+2,A43,,KatsMeow23 won on time,Chess.com,112,Blitz
6335,2026.03.02,Black,Ahmedfoxk,1-0,Loss,564,577,180+2,A43,,Ahmedfoxk won on time,Chess.com,41,Blitz
6336,2026.03.02,White,Pranav_Chauhan1,0-1,Loss,557,594,180+2,B01,,Pranav_Chauhan1 won on time,Chess.com,70,Blitz
6337,2026.03.02,White,Coach-David,1-0,Win,982,600,-,A45,,KatsMeow23 won by checkmate,Chess.com,95,Other
6338,2026.02.28,White,REALdtdamazing,1-0,Win,946,609,1/86400,B06,,KatsMeow23 won by checkmate,Chess.com,43,Daily
6339,2026.02.28,White,felipelucena00,1-0,Win,961,806,1/86400,A40,,KatsMeow23 won by resignation,Chess.com,59,Daily
6340,2026.03.03,White,Olavo_25,1-0,Win,565,561,180+2,D00,,KatsMeow23 won on time,Chess.com,49,Blitz
6341,2026.03.03,Black,Polok_13,0-1,Win,571,484,180+2,B22,,KatsMeow23 won by resignation,Chess.com,54,Blitz
6342,2026.03.03,White,BossJaben,0-1,Loss,562,544,180+2,C42,,BossJaben won on time,Chess.com,36,Blitz
6343,2026.03.03,Black,hugouda,0-1,Win,570,562,180+2,B28,,KatsMeow23 won by checkmate,Chess.com,66,Blitz
6344,2026.03.03,Black,nofranks,0-1,Win,579,590,180+2,B28,,KatsMeow23 won by resignation,Chess.com,44,Blitz
6345,2026.03.03,White,iam_yash,0-1,Loss,571,590,180+2,C47,,iam_yash won by checkmate,Chess.com,28,Blitz
6346,2026.02.28,Black,Ben749-947,1-0,Loss,942,1008,1/86400,A04,,Ben749-947 won by resignation,Chess.com,47,Daily
6347,2026.03.03,White,7743_esuF,0-1,Loss,563,564,180+2,A46,,7743_esuF won on time,Chess.com,68,Blitz
6348,2026.03.03,Black,ChessWinnahh,1-0,Loss,557,639,180+2,B28,,ChessWinnahh won on time,Chess.com,61,Blitz
6349,2026.03.03,White,gatopardd,0-1,Loss,974,1002,600,A41,,gatopardd won by checkmate,Chess.com,114,Rapid
6350,2026.03.04,Black,Arkana55,1-0,Loss,548,503,180+2,C00,,Arkana55 won on time,Chess.com,73,Blitz
6351,2026.03.04,White,CrispyWombat,1-0,Win,982,968,600,C41,,KatsMeow23 won by resignation,Chess.com,75,Rapid
6352,2026.03.04,White,ARPAN_THUNDER,1-0,Win,990,995,600,B01,,KatsMeow23 won by resignation,Chess.com,22,Rapid
6353,2026.03.04,Black,raj2945,1-0,Loss,982,990,600,A00,,raj2945 won by checkmate,Chess.com,55,Rapid
6354,2026.03.04,White,jcsscj,1-0,Win,990,973,600,B00,,KatsMeow23 won by checkmate,Chess.com,39,Rapid
6355,2026.03.04,Black,miyajun_kaku,0-1,Win,998,991,600,A40,,KatsMeow23 won by resignation,Chess.com,91,Rapid
6356,2026.03.04,Black,Sebastian-Carlsen,1-0,Loss,540,541,180+2,B40,,Sebastian-Carlsen won by resignation,Chess.com,41,Blitz
6357,2026.03.04,White,Bltz_lister,0-1,Loss,532,555,180+2,C45,,Bltz_lister won on time,Chess.com,44,Blitz
6358,2026.03.05,Black,dufus3000,1-0,Loss,524,526,180+2,B28,,dufus3000 won by checkmate,Chess.com,51,Blitz
6359,2026.03.05,White,Knoxvill3,1-0,Win,532,537,180+2,C45,,KatsMeow23 won by checkmate,Chess.com,107,Blitz
6360,2026.03.05,Black,Andr021,0-1,Win,1006,995,600,A00,,KatsMeow23 won by checkmate,Chess.com,74,Rapid
6361,2026.03.05,White,Preeti_Kapoor,1-0,Win,1014,980,600,B01,,KatsMeow23 won by resignation,Chess.com,46,Rapid
6362,2026.03.05,Black,RedPandasDad,0-1,Win,1022,994,600,B28,,KatsMeow23 won by resignation,Chess.com,38,Rapid
6363,2026.03.05,White,Fnizz,1-0,Win,1030,991,600,B12,,KatsMeow23 won - game abandoned,Chess.com,49,Rapid
6364,2026.03.05,White,bthe1who,0-1,Loss,1022,1019,600,C00,,bthe1who won by resignation,Chess.com,50,Rapid
6365,2026.03.05,Black,sugarray89,0-1,Win,1030,1002,600,A40,,KatsMeow23 won by resignation,Chess.com,42,Rapid
6366,2026.03.05,Black,mindstalk26,0-1,Win,540,525,180+2,B30,,KatsMeow23 won on time,Chess.com,86,Blitz
6367,2026.03.05,White,Piewpz,0-1,Loss,532,534,180+2,B01,,Piewpz won on time,Chess.com,40,Blitz
6368,2026.03.06,White,TheTwoBlunderWonder,1-0,Win,1038,1027,600,C45,,KatsMeow23 won by resignation,Chess.com,67,Rapid
6369,2026.03.06,Black,03xav,1-0,Loss,1030,1038,600,B20,,03xav won by checkmate,Chess.com,85,Rapid
6370,2026.03.06,Black,arshad_yo,0-1,Win,540,504,180+2,C00,,KatsMeow23 won on time,Chess.com,118,Blitz
6371,2026.03.06,White,maksutko06,1-0,Win,548,544,180+2,C45,,KatsMeow23 won on time,Chess.com,73,Blitz
6372,2026.03.06,Black,jel_n,0-1,Win,556,537,180+2,B28,,KatsMeow23 won by resignation,Chess.com,44,Blitz
6373,2026.03.06,Black,sac_da_king215,0-1,Win,564,529,180+2,B40,,KatsMeow23 won on time,Chess.com,42,Blitz
6374,2026.03.06,White,Franz_462,0-1,Loss,556,568,180+2,A41,,Franz_462 won by resignation,Chess.com,114,Blitz
6375,2026.03.06,White,eladin89,0-1,Loss,548,575,180+2,C45,,eladin89 won on time,Chess.com,80,Blitz
6376,2026.03.06,Black,Tigran075,0-1,Win,556,553,180+2,A00,,KatsMeow23 won by checkmate,Chess.com,36,Blitz
6377,2026.03.06,Black,adamc46,0-1,Win,564,561,180+2,B20,,KatsMeow23 won by checkmate,Chess.com,146,Blitz
6378,2026.03.06,White,FuzzeyBlaze,0-1,Loss,556,560,180+2,B06,,FuzzeyBlaze won on time,Chess.com,86,Blitz
6379,2026.03.06,White,sjakkArvid,1-0,Win,564,550,180+2,C45,,KatsMeow23 won by checkmate,Chess.com,45,Blitz
6380,2026.03.06,White,cagankahya0,1-0,Win,572,541,180+2,C40,,KatsMeow23 won by checkmate,Chess.com,43,Blitz
6381,2026.03.06,White,ontopi357,1-0,Win,952,695,1/86400,C45,,KatsMeow23 won by resignation,Chess.com,29,Daily
6382,2026.03.06,Black,Ermul1,0-1,Win,580,563,180+2,B28,,KatsMeow23 won by resignation,Chess.com,36,Blitz
6383,2026.03.07,Black,Dazai30,1-0,Loss,572,600,180+2,A43,,Dazai30 won by checkmate,Chess.com,77,Blitz
6384,2026.03.07,White,sprout_eater,0-1,Loss,562,514,180+2,B10,,sprout_eater won on time,Chess.com,46,Blitz
6385,2026.03.07,White,saiman1234,0-1,Loss,554,572,180+2,C41,,saiman1234 won on time,Chess.com,62,Blitz
6386,2026.03.07,Black,navisa13,1-0,Loss,545,534,180+2,A40,,navisa13 won on time,Chess.com,65,Blitz
6387,2026.03.07,White,kimjonglukek,0-1,Loss,537,571,180+2,C41,,kimjonglukek won on time,Chess.com,96,Blitz
6388,2026.03.07,Black,Naga_Srinivas,1-0,Loss,1022,1050,600,B28,,Naga_Srinivas won by resignation,Chess.com,71,Rapid
6389,2026.03.07,White,spleefer420,1-0,Win,545,549,180+2,C45,,KatsMeow23 won by resignation,Chess.com,80,Blitz
6390,2026.03.07,White,HKS691,1-0,Win,555,613,180+2,C45,,KatsMeow23 won by resignation,Chess.com,43,Blitz
6391,2026.03.07,Black,kapilsharma0403,0-1,Win,563,563,180+2,A43,,KatsMeow23 won on time,Chess.com,58,Blitz
6392,2026.03.07,Black,shamwowwwwww,0-1,Win,571,554,180+2,B28,,KatsMeow23 won by checkmate,Chess.com,90,Blitz
6393,2026.03.07,Black,ajpj12,1-0,Loss,562,536,180+2,B20,,ajpj12 won by resignation,Chess.com,111,Blitz
6394,2026.03.08,White,stev123321,0-1,Loss,554,553,180+2,C45,,stev123321 won on time,Chess.com,48,Blitz
6395,2026.03.04,White,Nombrefake2,1-0,Win,968,867,1/86400,A43,,KatsMeow23 won by resignation,Chess.com,77,Daily
6396,2026.03.08,Black,FrulaMira,0-1,Win,563,570,180+2,B28,,KatsMeow23 won by checkmate,Chess.com,126,Blitz
6397,2026.03.09,White,Hellterrorx1234,1/2-1/2,Draw,563,551,180+2,B00,,Game drawn by repetition,Chess.com,115,Blitz
6398,2026.03.06,White,shrey4353l,1-0,Win,977,727,1/86400,D00,,KatsMeow23 won by resignation,Chess.com,61,Daily
6399,2026.03.09,White,orthobro555,0-1,Loss,555,561,180+2,C45,,orthobro555 won by checkmate,Chess.com,108,Blitz
6400,2026.03.09,Black,tiThechesss,0-1,Win,563,525,180+2,B28,,KatsMeow23 won - game abandoned,Chess.com,6,Blitz
6401,2026.03.09,Black,ali_2561,1-0,Loss,555,554,180+2,B20,,ali_2561 won by checkmate,Chess.com,69,Blitz
6402,2026.03.06,Black,Mimmocuiuri,0-1,Win,991,896,1/86400,B20,,KatsMeow23 won by resignation,Chess.com,42,Daily
6403,2026.03.10,White,bari2cold,1-0,Win,563,551,180+2,C00,,KatsMeow23 won by checkmate,Chess.com,39,Blitz
6404,2026.03.10,White,Lucja_K9,1-0,Win,571,560,180+2,C02,,KatsMeow23 won by resignation,Chess.com,23,Blitz
6405,2026.03.10,Black,PietVerdriet95,1-0,Loss,563,595,180+2,B20,,PietVerdriet95 won by checkmate,Chess.com,91,Blitz
6406,2026.03.04,Black,valdilutik,1-0,Loss,973,988,1/86400,A43,,valdilutik won by resignation,Chess.com,121,Daily
6407,2026.03.10,White,Ranablu,0-1,Loss,1014,1046,600,D21,,Ranablu won by resignation,Chess.com,50,Rapid
6408,2026.03.10,Black,A_P_A_L_A_K,0-1,Win,571,536,180+2,B21,,KatsMeow23 won by resignation,Chess.com,38,Blitz
6409,2026.03.10,White,traver101,1-0,Win,580,620,180+2,A53,,KatsMeow23 won by checkmate,Chess.com,55,Blitz
6410,2026.03.10,White,Dhruv130183,1-0,Win,589,595,180+2,D20,,KatsMeow23 won - game abandoned,Chess.com,19,Blitz
6411,2026.03.10,Black,DaChessmaster3000,1-0,Loss,581,582,180+2,B23,,DaChessmaster3000 won on time,Chess.com,49,Blitz
6412,2026.03.10,Black,andymox004,0-1,Win,589,586,180+2,B21,,KatsMeow23 won by resignation,Chess.com,38,Blitz
6413,2026.03.10,White,kardec45,0-1,Loss,1007,1044,600,A53,,kardec45 won by checkmate,Chess.com,78,Rapid
6414,2026.03.10,White,pedrolucas5312,1-0,Win,597,585,180+2,D07,,KatsMeow23 won - game abandoned,Chess.com,11,Blitz
6415,2026.03.10,White,bnn0,1-0,Win,604,528,180+2,A40,,KatsMeow23 won by resignation,Chess.com,24,Blitz
6416,2026.03.10,Black,def409,1-0,Loss,596,618,180+2,B28,,def409 won by checkmate,Chess.com,13,Blitz
6417,2026.03.10,Black,khaled_kerm,1-0,Loss,588,625,180+2,B41,,khaled_kerm won by checkmate,Chess.com,95,Blitz
6418,2026.03.10,Black,Giankioski,1-0,Loss,581,630,180+2,B43,,Giankioski won by checkmate,Chess.com,35,Blitz
6419,2026.03.10,White,jaasonjones,0-1,Loss,573,599,180+2,E11,,jaasonjones won by checkmate,Chess.com,62,Blitz
6420,2026.03.10,Black,gsilva1215,1-0,Loss,999,1009,600,B28,,gsilva1215 won by resignation,Chess.com,81,Rapid
6421,2026.03.10,White,raya8088,1-0,Win,973,800,1/86400,A50,,KatsMeow23 won on time,Chess.com,3,Daily
6422,2026.03.10,White,Jebz-fr,0-1,Loss,965,1180,1/86400,D07,,Jebz-fr won by resignation,Chess.com,42,Daily
6423,2026.03.12,White,Jeszicat,1/2-1/2,Draw,574,596,180+2,A40,,Game drawn by stalemate,Chess.com,152,Blitz
6424,2026.03.12,Black,mlemich25,1-0,Loss,566,574,180+2,C00,,mlemich25 won on time,Chess.com,59,Blitz
6425,2026.03.12,Black,islamilen,1-0,Loss,558,573,180+2,B20,,islamilen won on time,Chess.com,63,Blitz
6426,2026.03.12,White,Danileitor5000,1-0,Win,566,534,180+2,B10,,KatsMeow23 won by resignation,Chess.com,51,Blitz
6427,2026.03.12,White,hema980,0-1,Loss,559,634,180+2,A40,,hema980 won on time,Chess.com,112,Blitz
6428,2026.03.12,Black,hema980,1-0,Loss,553,640,180+2,B20,,hema980 won on time,Chess.com,57,Blitz
6429,2026.03.12,Black,Koko0519,1-0,Loss,545,565,180+2,A43,,Koko0519 won on time,Chess.com,51,Blitz
6430,2026.03.10,Black,1joke11,0-1,Win,974,796,1/86400,B21,,KatsMeow23 won by resignation,Chess.com,48,Daily
6431,2026.02.28,Black,adamhofer,0-1,Win,987,891,1/259200,B40,,KatsMeow23 won on time,Chess.com,22,Daily
6432,2026.03.10,Black,ItsJoeAgain,0-1,Win,992,719,1/86400,B30,,KatsMeow23 won by resignation,Chess.com,74,Daily
6433,2026.03.12,White,jbrum11,1-0,Win,553,548,180+2,D07,,KatsMeow23 won by resignation,Chess.com,75,Blitz
6434,2026.03.12,White,F1PL,1-0,Win,561,537,180+2,D02,,KatsMeow23 won - game abandoned,Chess.com,19,Blitz
6435,2026.03.13,White,MurodjonR,1-0,Win,570,615,180+2,D07,,KatsMeow23 won by checkmate,Chess.com,55,Blitz
6436,2026.03.13,Black,MurodjonR,1-0,Loss,563,624,180+2,B21,,MurodjonR won on time,Chess.com,47,Blitz
6437,2026.03.13,Black,CheckyMcCheckersan,0-1,Win,570,531,180+2,B01,,KatsMeow23 won on time,Chess.com,48,Blitz
6438,2026.03.13,White,fabioflores,0-1,Loss,562,584,180+2,D04,,fabioflores won on time,Chess.com,76,Blitz
6439,2026.03.14,White,sujiraja,1-0,Win,1006,967,900+10,D11,,KatsMeow23 won by resignation,Chess.com,32,Rapid
6440,2026.03.14,Black,sebasechauri,0-1,Win,1015,1058,900+10,B23,,KatsMeow23 won by resignation,Chess.com,84,Rapid
6441,2026.03.14,Black,fregavaraojo,0-1,Win,1024,1037,900+10,B29,,KatsMeow23 won on time,Chess.com,38,Rapid
6442,2026.03.14,White,eirpoo,0-1,Loss,554,579,180+2,D02,,eirpoo won on time,Chess.com,86,Blitz
6443,2026.03.14,White,vedujiballeballe,0-1,Loss,546,558,180+2,D06,,vedujiballeballe won on time,Chess.com,104,Blitz
6444,2026.03.14,Black,leminhtri8880gmailcom,0-1,Win,554,555,180+2,B40,,KatsMeow23 won by resignation,Chess.com,86,Blitz
6445,2026.03.14,Black,Solvur,1-0,Loss,546,557,180+2,B30,,Solvur won by resignation,Chess.com,119,Blitz
6446,2026.03.14,White,Sealpichon,0-1,Loss,537,495,180+2,D11,,Sealpichon won on time,Chess.com,96,Blitz
6447,2026.03.14,White,tayjking1,0-1,Loss,527,459,180+2,D24,,tayjking1 won by checkmate,Chess.com,54,Blitz
6448,2026.03.14,Black,kouazzi,1-0,Loss,1016,1019,900+10,B28,,kouazzi won on time,Chess.com,79,Rapid
6449,2026.03.14,Black,TimonSM1,0-1,Win,1022,918,900+10,B21,,KatsMeow23 won by checkmate,Chess.com,98,Rapid
6450,2026.03.15,Black,malllllooonnnnssss,0-1,Win,1031,1052,900+10,B28,,KatsMeow23 won by resignation,Chess.com,100,Rapid
6451,2026.03.15,Black,letsplayholii,1-0,Loss,1024,1092,900+10,C00,,letsplayholii won on time,Chess.com,99,Rapid
6452,2026.03.15,White,welcoming,0-1,Loss,519,520,180+2,A40,,welcoming won on time,Chess.com,40,Blitz
6453,2026.03.15,White,masteroflegends94,0-1,Loss,511,537,180+2,C45,,masteroflegends94 won on time,Chess.com,46,Blitz
6454,2026.03.15,White,satartesfaye,1-0,Win,518,480,180+2,B10,,KatsMeow23 won by resignation,Chess.com,33,Blitz
6455,2026.03.15,Black,Copperhills,0-1,Win,526,520,180+2,A43,,KatsMeow23 won by checkmate,Chess.com,50,Blitz
6456,2026.03.15,White,fonfino,1-0,Win,534,507,180+2,D07,,KatsMeow23 won on time,Chess.com,101,Blitz
6457,2026.03.10,White,kholdorov7,1-0,Win,1002,861,1/86400,B40,,KatsMeow23 won on time,Chess.com,19,Daily
6458,2026.03.09,White,Mimmocuiuri,1-0,Win,1012,890,1/86400,D02,,KatsMeow23 won by checkmate,Chess.com,91,Daily
6459,2026.03.16,White,Gitanazo,1-0,Win,542,535,180+2,D02,,KatsMeow23 won on time,Chess.com,65,Blitz
6460,2026.03.16,Black,Dancing_Rat1234,0-1,Win,551,597,180+2,B40,,KatsMeow23 won by checkmate,Chess.com,114,Blitz
6461,2026.03.16,Black,tomkellyshow,1-0,Loss,543,553,180+2,B20,,tomkellyshow won on time,Chess.com,83,Blitz
6462,2026.03.16,White,impulsivewandering,0-1,Loss,536,595,180+2,D26,,impulsivewandering won - game abandoned,Chess.com,12,Blitz
6463,2026.03.16,Black,Blacksunshine2200,0-1,Win,1022,887,1/86400,B20,,KatsMeow23 won by checkmate,Chess.com,64,Daily
6464,2026.03.17,Black,manicmoist,1-0,Loss,528,553,180+2,B30,,manicmoist won on time,Chess.com,79,Blitz
6465,2026.03.17,White,JOHNSKIP,1-0,Win,536,524,180+2,D06,,KatsMeow23 won on time,Chess.com,41,Blitz
6466,2026.03.17,White,alejandrafraperu,1-0,Win,544,532,180+2,D07,,KatsMeow23 won by resignation,Chess.com,99,Blitz
6467,2026.03.17,Black,ritwik_19,1-0,Loss,538,628,180+2,A43,,ritwik_19 won on time,Chess.com,81,Blitz
6468,2026.03.17,White,mikeleung,1-0,Win,545,506,180+2,D12,,KatsMeow23 won on time,Chess.com,39,Blitz
6469,2026.03.17,White,Korkian86,1-0,Win,554,569,180+2,D31,,KatsMeow23 won by checkmate,Chess.com,33,Blitz
6470,2026.03.16,Black,ElreydelosLulos,0-1,Win,1036,1029,1/86400,A43,,KatsMeow23 won by resignation,Chess.com,76,Daily
6471,2026.03.17,Black,viandomanarisip,0-1,Win,562,541,180+2,A46,,KatsMeow23 won by checkmate,Chess.com,84,Blitz
6472,2026.03.17,Black,Adilson1989,0-1,Win,570,533,180+2,B20,,KatsMeow23 won by checkmate,Chess.com,104,Blitz
6473,2026.03.17,White,Phoenix_V256,1-0,Win,578,542,180+2,A40,,KatsMeow23 won by resignation,Chess.com,28,Blitz
6474,2026.03.17,White,Jilnicki,1-0,Win,586,579,180+2,D07,,KatsMeow23 won by checkmate,Chess.com,121,Blitz
6475,2026.03.18,Black,loopiing,1-0,Loss,1017,1068,900+10,E10,,loopiing won by resignation,Chess.com,91,Rapid
6476,2026.03.18,Black,Oshiiiiiuk,0-1,Win,1022,892,900+10,B22,,KatsMeow23 won by resignation,Chess.com,46,Rapid
6477,2026.03.18,White,kingzki,1-0,Win,1027,889,900+10,A10,,KatsMeow23 won by resignation,Chess.com,58,Rapid
6478,2026.03.18,Black,chimsedo,0-1,Win,1036,1083,900+10,E10,,KatsMeow23 won by resignation,Chess.com,42,Rapid
6479,2026.03.18,White,DACummings,1-0,Win,1044,1036,900+10,D38,,KatsMeow23 won by resignation,Chess.com,19,Rapid
6480,2026.03.18,Black,jimystar69,0-1,Win,1055,1168,900+10,A57,,KatsMeow23 won - game abandoned,Chess.com,46,Rapid
6481,2026.03.18,Black,ziyoviddinabdurashidov,1-0,Loss,579,658,180+2,C00,,ziyoviddinabdurashidov won by checkmate,Chess.com,69,Blitz
6482,2026.03.18,White,Didier_GB,0-1,Loss,570,524,180+2,D07,,Didier_GB won on time,Chess.com,76,Blitz
6483,2026.03.17,White,ElreydelosLulos,1-0,Win,1049,1022,1/86400,C41,,KatsMeow23 won by checkmate,Chess.com,37,Daily
6484,2026.03.18,White,GauravRathi008,1-0,Win,578,561,180+2,A40,,KatsMeow23 won on time,Chess.com,63,Blitz
6485,2026.03.18,Black,Svoner,1-0,Loss,570,599,180+2,B20,,Svoner won on time,Chess.com,71,Blitz
6486,2026.03.18,Black,TrentonRabuck12,1-0,Loss,562,580,180+2,B28,,TrentonRabuck12 won by checkmate,Chess.com,105,Blitz
6487,2026.03.18,Black,ahmedlhaje,1-0,Loss,554,589,180+2,B22,,ahmedlhaje won by checkmate,Chess.com,69,Blitz
6488,2026.03.18,White,TheBiggestSut,1-0,Win,562,528,180+2,C45,,KatsMeow23 won on time,Chess.com,61,Blitz
6489,2026.03.19,White,DIABLOxn01,0-1,Loss,554,572,180+2,A43,,DIABLOxn01 won on time,Chess.com,48,Blitz
6490,2026.03.19,Black,nurzhan01110,0-1,Win,562,549,180+2,B22,,KatsMeow23 won on time,Chess.com,48,Blitz
6491,2026.03.19,White,KtosKcies,1-0,Win,569,532,180+2,D07,,KatsMeow23 won by checkmate,Chess.com,21,Blitz
6492,2026.03.19,Black,piiyes,0-1,Win,578,607,180+2,B40,,KatsMeow23 won by resignation,Chess.com,28,Blitz
6493,2026.03.19,Black,BOScrocodyle,1-0,Loss,571,618,180+2,B40,,BOScrocodyle won by checkmate,Chess.com,39,Blitz
6494,2026.03.19,White,karir12,1-0,Win,579,562,180+2,D02,,KatsMeow23 won on time,Chess.com,33,Blitz
6495,2026.03.20,Black,Elijahfranz,0-1,Win,587,586,180+2,A00,,KatsMeow23 won on time,Chess.com,60,Blitz
6496,2026.03.20,Black,lamequteck,1-0,Loss,578,568,180+2,B40,,lamequteck won by resignation,Chess.com,93,Blitz
6497,2026.03.20,White,walidDz1,0-1,Loss,569,534,180+2,A04,,walidDz1 won by resignation,Chess.com,86,Blitz
6498,2026.03.20,White,Nikhil282588,0-1,Loss,563,654,180+2,A10,,Nikhil282588 won by checkmate,Chess.com,56,Blitz
6499,2026.03.20,Black,123lr,0-1,Win,572,578,180+2,A43,,KatsMeow23 won by checkmate,Chess.com,96,Blitz
6500,2026.03.20,White,Dimeloy,0-1,Loss,565,609,180+2,D20,,Dimeloy won by checkmate,Chess.com,24,Blitz
6501,2026.03.20,White,KadenLucas,0-1,Loss,557,552,180+2,E90,,KadenLucas won by checkmate,Chess.com,56,Blitz
6502,2026.03.21,Black,Jscortes19,1-0,Loss,549,563,180+2,A43,,Jscortes19 won on time,Chess.com,55,Blitz
6503,2026.03.21,White,JamesElizondo007,0-1,Loss,543,645,180+2,A43,,JamesElizondo007 won on time,Chess.com,38,Blitz
6504,2026.03.21,Black,logantcooper6,1-0,Loss,535,549,180+2,B28,,logantcooper6 won by checkmate,Chess.com,61,Blitz
6505,2026.03.21,White,graaaa25,0-1,Loss,526,492,180+2,D07,,graaaa25 won by resignation,Chess.com,96,Blitz
6506,2026.03.21,Black,graaaa25,1-0,Loss,517,501,180+2,B28,,graaaa25 won by checkmate,Chess.com,53,Blitz
6507,2026.03.21,White,skritek10,1-0,Win,524,467,180+2,A40,,KatsMeow23 won by checkmate,Chess.com,61,Blitz
6508,2026.03.21,Black,EobardThawne001,0-1,Win,532,532,180+2,B23,,KatsMeow23 won by resignation,Chess.com,26,Blitz
6509,2026.03.21,Black,paidelcampo,1-0,Loss,524,546,180+2,A43,,paidelcampo won by resignation,Chess.com,55,Blitz
6510,2026.03.21,White,bongopongo,1-0,Win,532,501,180+2,D02,,KatsMeow23 won by checkmate,Chess.com,67,Blitz
6511,2026.03.21,White,ChessBOT94134,1-0,Win,540,523,180+2,D00,,KatsMeow23 won by resignation,Chess.com,54,Blitz
6512,2026.03.21,Black,Selfy7,0-1,Win,548,521,180+2,A43,,KatsMeow23 won on time,Chess.com,58,Blitz
6513,2026.03.21,Black,dwarakeshkonduru,0-1,Win,556,555,180+2,A43,,KatsMeow23 won by checkmate,Chess.com,88,Blitz
